dataset,filename,category_id,category,overall_score,background_cleanliness,text_watermark_score,product_prominence,commercial_appeal,bg_class,needs_bg_replacement,reason
ecommerce118k,04f0bf451288ea512a155cb1a02731f4.jpg,2,clothing and t-shirt,6.25,10,1,8,6,plain,False,The large seller text overlay significantly detracts from the image's professional appearance.
ecommerce118k,626cdb0ab6c91417a55ad61a73790b56.jpg,2,clothing and t-shirt,8.75,10,10,9,7,plain,False,"The background is a plain, slightly off-white surface."
ecommerce118k,0d61407ffa6f393555d9892f7e1dd09a.jpg,2,clothing and t-shirt,5.0,4,2,8,6,lifestyle,True,"The image is significantly detracted from by the large, distracting watermarks and the cluttered background."
ecommerce118k,25b47ca7035534771a1a1a4d4f92bcdb.jpg,2,clothing and t-shirt,8.75,9,10,8,8,plain,False,The product is shown against a gradient grey background that fades to white.
ecommerce118k,f95fc2a07e974b083125eda49596e255.jpg,2,clothing and t-shirt,7.75,6,10,8,7,lifestyle,False,"The product is displayed in a softly lit bedroom setting with a child, a woven basket, and sheer curtains visible in the background."
ecommerce118k,057ae1f1c601a86b1087a60478d03e1e.jpg,2,clothing and t-shirt,3.75,3,2,6,4,cluttered,True,The cluttered background and excessive text overlays distract from the product and reduce its commercial appeal.
ecommerce118k,e8b783bfa3df2c79bf2bc17243c6a033.jpg,2,clothing and t-shirt,8.5,10,10,9,7,plain,False,The product is displayed on a plain white background with subtle shadow effects.
ecommerce118k,6f150826f8a59bd537e917fcfe7bd740.jpg,2,clothing and t-shirt,6.75,4,10,8,6,cluttered,True,The cluttered background distracts from the product and reduces its visual impact.
ecommerce118k,d7ad20a49bc44b961b227ab3d2734b8f.jpg,2,clothing and t-shirt,6.25,9,2,8,6,plain,False,The large Redzeal logo and additional text overlay significantly detract from the product's presentation.
ecommerce118k,3f80cee3d7d2f9593dd7f5da0b7d5b95.jpg,2,clothing and t-shirt,6.25,3,10,7,6,cluttered,True,The cluttered background distracts from the clothing and reduces the image's professional appeal.
ecommerce118k,081b84dde81eeec643d2872e60dc8760.jpg,2,clothing and t-shirt,8.25,7,10,9,7,lifestyle,False,The product is set against a blurred background of pink cherry blossoms.
ecommerce118k,d2fc45c70eb6fe79b3a47d22c134d4ae.jpg,2,clothing and t-shirt,7.25,6,10,7,6,lifestyle,False,"The products are laid out on a fluffy white surface, resembling a bed or rug."
ecommerce118k,b928523a05e1d1847b8ab05769ae8f79.jpg,2,clothing and t-shirt,8.75,8,10,9,8,plain,False,"The background is a blurred, neutral grey wall with subtle texture resembling concrete."
ecommerce118k,f348f29d198e4f25369a903a1b8b8701.jpg,2,clothing and t-shirt,3.0,2,1,6,3,cluttered,True,The cluttered background and excessive text overlays severely distract from the product and reduce purchase confidence.
ecommerce118k,9410c55dbf29591f5fd0bc1374109043.jpg,2,clothing and t-shirt,6.25,4,10,8,6,cluttered,True,The cluttered background distracts from the clothing and reduces the image's professional quality.
ecommerce118k,78eee57dfac51bcd2a15e7207e76d48c.jpg,2,clothing and t-shirt,6.5,6,5,8,7,lifestyle,False,"The products are laid flat on a textured surface with a book, a red block with text, and a framed print in the background."
ecommerce118k,84b037689d5470cffcd151ea91e38402.jpg,2,clothing and t-shirt,8.75,10,10,9,7,plain,False,The product is displayed against a plain white background.
ecommerce118k,73a375f0635e5c55caeac9f49b4f567f.jpg,2,clothing and t-shirt,6.5,10,1,9,6,plain,False,"The large, distracting text overlay significantly reduces the image's commercial appeal."
ecommerce118k,9eebfb934d2cf43ec87e63c7953c6d1a.jpg,2,clothing and t-shirt,6.0,9,2,8,5,plain,False,"The image is significantly marred by large, distracting text overlays and watermarks."
ecommerce118k,45233351b6c11fb24c1c73eb89137795.jpg,2,clothing and t-shirt,3.75,4,1,7,3,cluttered,True,The image is heavily cluttered with distracting text overlays that significantly reduce purchase confidence.
ecommerce118k,4e35d2c89c2ca566b0f2ca8388faad7b.jpg,2,clothing and t-shirt,5.25,6,2,8,5,plain,False,The handwritten text and arrows are unprofessional and detract from the product's presentation.
ecommerce118k,26f6cee571e15bb9fe2c71c120969fcd.jpg,2,clothing and t-shirt,6.75,4,10,8,6,lifestyle,True,The wrinkled bedsheet background is distracting and detracts from the product's presentation.
ecommerce118k,d75f6fd615e0f8defb5e74460052009f.jpg,2,clothing and t-shirt,5.5,8,1,7,6,plain,false,The large watermark significantly detracts from the image's professional appearance.
ecommerce118k,900092cd2fb44b008a8f4d0cc6e26c41.jpg,2,clothing and t-shirt,7.75,6,10,8,7,lifestyle,False,The products are laid out on a white surface with some decorative elements like beads and a handbag visible in the background.
ecommerce118k,a867a7c39fde39b85f4fd174362aaef2.jpg,2,clothing and t-shirt,5.75,3,8,7,5,cluttered,True,The cluttered background distracts from the clothing and reduces the image's commercial appeal.
ecommerce118k,2837e4767dd2776822eb1a5ba93bff64.jpg,3,women sweaters and hoodies,4.25,4,2,7,4,lifestyle,True,The image is heavily cluttered with distracting promotional text overlays.
ecommerce118k,d796b84fc8991973d91675d4897ed73b.jpg,3,women sweaters and hoodies,4.75,7,1,8,3,plain,False,"The image is heavily overlaid with distracting and unprofessional text watermarks, significantly reducing purchase confidence."
ecommerce118k,d9ae2bd18b0a256c4e28352e8a145709.jpg,3,women sweaters and hoodies,6.25,8,2,9,6,plain,False,The large watermark significantly detracts from the image's professional appearance.
ecommerce118k,d4d6335b908e6f0580f98084b2767139.jpg,3,women sweaters and hoodies,3.75,3,1,7,4,cluttered,True,"The large, distracting promotional text and graphic significantly detract from the product and reduce purchase confidence."
ecommerce118k,a809444a8eaa2448c2806707cda220d7.jpg,3,women sweaters and hoodies,4.75,6,2,7,4,plain,False,The large promotional text overlay significantly detracts from the product presentation and reduces purchase confidence.
ecommerce118k,35dcc400d9dad531bf21726429542791.jpg,3,women sweaters and hoodies,6.75,4,10,7,6,lifestyle,True,The cluttered cafe background distracts from the product and reduces its visual impact.
ecommerce118k,b316a548f5a176e6e3e2f8d01aa4550e.jpg,3,women sweaters and hoodies,8.25,9,10,8,6,plain,False,"The background is a plain, slightly off-white surface."
ecommerce118k,a51cd0a28c6ffe47cf0dd0c254a412ee.jpg,3,women sweaters and hoodies,5.0,3,5,7,5,cluttered,True,The cluttered background distracts from the product and reduces its visual impact.
ecommerce118k,c5c97b0b571098c9b90c9e6393cd2e33.jpg,3,women sweaters and hoodies,7.5,6,10,8,6,lifestyle,False,"The background appears to be a blurred, neutral-toned interior space with what looks like a radiator or furniture visible."
ecommerce118k,2eb8bf9d83a2610d091ae1db863b4c0d.jpg,3,women sweaters and hoodies,3.25,3,1,6,3,cluttered,True,"The image is heavily cluttered with large, distracting text overlays that significantly reduce its commercial appeal."
ecommerce118k,02ee792a3447a2f2bb7d9f1b6e34d445.jpg,3,women sweaters and hoodies,6.0,8,3,7,6,plain,False,"The image is heavily watermarked with seller logos and text, reducing its professional appearance."
ecommerce118k,d49be02fba44f807e52fe05fccd29e3a.jpg,3,women sweaters and hoodies,4.75,4,5,6,4,cluttered,True,The cluttered background with a person and text distracts from the product and reduces its commercial appeal.
ecommerce118k,fa4cc2a50898060c90feed963d7a62d6.jpg,3,women sweaters and hoodies,4.0,3,2,7,4,cluttered,True,The cluttered background and excessive text overlays significantly detract from the product and reduce its commercial appeal.
ecommerce118k,53bbf76bc39b426deb2300f8b1c00947.jpg,3,women sweaters and hoodies,5.75,3,10,7,4,cluttered,True,The cluttered background with additional clothing distracts from the featured product and reduces its visual impact.
ecommerce118k,086e7618c8c6fbbbd09a0dfaf916f5c9.jpg,3,women sweaters and hoodies,8.25,9,10,8,6,plain,False,"The sweaters are arranged on a plain, slightly off-white surface."
ecommerce118k,7b1ea3f02fdb090f256bdfd123ce2151.jpg,3,women sweaters and hoodies,5.0,7,1,8,4,plain,False,"The large, distracting watermark significantly reduces purchase confidence."
ecommerce118k,9a9de5c65c6d74e122dbbdbb141e126b.jpg,3,women sweaters and hoodies,5.75,6,2,9,6,plain,False,"The image is significantly marred by large, distracting text and watermarks."
ecommerce118k,c94662f8fc41a36058745b1e8ef82deb.jpg,3,women sweaters and hoodies,8.75,10,10,8,7,plain,False,The background is a plain white surface.
ecommerce118k,ac630911dc5bea60e55e813880999d36.jpg,3,women sweaters and hoodies,6.75,4,10,8,6,cluttered,True,The cluttered and distracting background detracts from the product and lowers overall visual appeal.
ecommerce118k,9e07d8cc93b8fde034767519966da0d7.jpg,3,women sweaters and hoodies,3.25,2,1,7,3,cluttered,True,The image is heavily cluttered with distracting text overlays and a busy retail background.
ecommerce118k,181d79b5bdfd344dff39446f0becf49f.jpg,3,women sweaters and hoodies,4.0,3,2,7,4,cluttered,True,The cluttered background and excessive text overlays significantly detract from the product and reduce purchase confidence.
ecommerce118k,97c4cb2dca4eb36009e55c90a3f04e55.jpg,3,women sweaters and hoodies,6.25,4,10,8,6,cluttered,True,The cluttered background distracts from the product and reduces its overall visual impact.
ecommerce118k,d17aa091dae0790e55642eb9468daad3.jpg,3,women sweaters and hoodies,7.75,6,10,8,7,lifestyle,False,The product is set against a textured concrete wall with a blue sofa visible in the lower portion of the frame.
ecommerce118k,365c50a8a357dd8fe5136a16a8e2a7f7.jpg,3,women sweaters and hoodies,5.75,3,10,7,4,cluttered,True,The distracting and cluttered background significantly reduces the product's visibility and commercial appeal.
ecommerce118k,1e925b9bf11346202c756f968a83e4f1.jpg,3,women sweaters and hoodies,8.25,6,10,9,8,lifestyle,False,"The background features a softly lit interior with a doorway, plants, a stack of books, and a glimpse of furniture."
ecommerce118k,0b9add1cbb1c144d5482b5b422e119d8.jpg,3,women sweaters and hoodies,5.5,3,5,8,6,cluttered,True,The cluttered background distracts from the product and reduces its visual appeal.
ecommerce118k,b3e6df174ad052845d1dd7585f8d8b8a.jpg,3,women sweaters and hoodies,6.5,10,1,10,5,plain,False,The large text overlay significantly detracts from the product's presentation and reduces purchase confidence.
ecommerce118k,ccf18d4db2b574f38b689dec40fac66c.jpg,3,women sweaters and hoodies,4.75,3,2,8,6,cluttered,True,The cluttered background and prominent text overlays distract from the product and reduce its commercial appeal.
ecommerce118k,59324a8bd57c99451be3ed4a9ab8f742.jpg,3,women sweaters and hoodies,4.25,4,2,7,4,cluttered,True,The large watermark and distracting brick background significantly reduce the image's professional quality and purchase appeal.
ecommerce118k,2fe5dc20afbaa8209b46697d36505289.jpg,3,women sweaters and hoodies,6.75,4,10,7,6,lifestyle,True,The busy and distracting urban background detracts from the product and reduces its visual impact.
ecommerce118k,943a241fdec86b52aa3197bddccc1328.jpg,3,women sweaters and hoodies,8.5,7,10,9,8,lifestyle,False,The background is a textured wall resembling dark wood planks.
ecommerce118k,214b22bb8980da28f3cae2bd6155bb4d.jpg,3,women sweaters and hoodies,5.75,9,2,8,4,plain,False,The image is heavily overlaid with distracting text and watermarks that reduce purchase confidence.
ecommerce118k,8266f3309950727cb505bf84ad234712.jpg,3,women sweaters and hoodies,6.75,4,10,8,5,cluttered,True,The brick wall background is distracting and detracts from the product's presentation.
ecommerce118k,760ceaa2951e1fa5d051625b3481ce44.jpg,3,women sweaters and hoodies,5.75,8,2,7,6,plain,false,"The large, distracting Chinese text watermark significantly reduces purchase confidence."
ecommerce118k,b9630d17662ac331d4be1074a6eda718.jpg,3,women sweaters and hoodies,6.25,8,2,9,6,plain,false,The large text overlay at the bottom of the image detracts from the product and reduces commercial appeal.
ecommerce118k,d5c5c95b02f0163b741e87a85c0d909c.jpg,3,women sweaters and hoodies,7.75,7,10,8,7,lifestyle,False,"The background appears to be a blurred arrangement of lights, likely from a studio or dressing room setting."
ecommerce118k,faaec99eb51307306c22dc97ddb24c4b.jpg,3,women sweaters and hoodies,8.5,8,10,9,7,plain,False,"The product is displayed against a vertically paneled, light grey wall resembling a store display or studio backdrop."
ecommerce118k,994734dd3df253662f97d0c520a00a9c.jpg,3,women sweaters and hoodies,5.75,10,1,8,4,plain,False,"The image is heavily overlaid with distracting Chinese text and measurement annotations, reducing purchase confidence."
ecommerce118k,110df065aa6c4c22fb8f66b502b695e2.jpg,3,women sweaters and hoodies,4.75,4,2,7,6,lifestyle,True,"The image contains large, distracting watermarks and a cluttered background that detracts from the product."
ecommerce118k,be7151365fb2d932bfa7a0d2bbd92412.jpg,3,women sweaters and hoodies,5.0,5,1,8,6,lifestyle,True,"The large, distracting watermarks significantly reduce the image's professional quality and purchase appeal."
ecommerce118k,9144d4b43361811cb31149e5494b40eb.jpg,3,women sweaters and hoodies,2.75,1,1,6,3,cluttered,True,"The background is severely cluttered with irrelevant checkout information, significantly detracting from the product."
ecommerce118k,5cfc683b2360805bc16f2bc0aa94b4b0.jpg,3,women sweaters and hoodies,6.0,7,2,9,6,plain,False,"The large, distracting watermark significantly reduces the image's professional quality."
ecommerce118k,92525791fe50b296105f2eef5b974e68.jpg,3,women sweaters and hoodies,6.75,4,10,7,6,lifestyle,True,The cluttered outdoor cafe background distracts from the clothing and reduces focus on the product.
ecommerce118k,3e09568432153e7548f3a6425302075d.jpg,3,women sweaters and hoodies,8.5,8,10,9,7,plain,False,"The background is a blurred, neutral grey, appearing to be an indoor setting with indistinct shapes."
ecommerce118k,d8479dcc8cecd3dcc2be66bb0d02c359.jpg,3,women sweaters and hoodies,5.25,6,2,8,5,plain,False,"The image is heavily cluttered with promotional text and a large, distracting logo."
ecommerce118k,46407ee450d8e0fc4d1d78a037c0a0f1.jpg,3,women sweaters and hoodies,5.75,10,1,8,4,plain,False,"The image is heavily overlaid with distracting seller text and watermarks, significantly reducing its commercial appeal."
ecommerce118k,32b7d87b406ccdcd21263b7bf99a3ded.jpg,3,women sweaters and hoodies,6.0,7,2,9,6,plain,False,"The image is heavily overlaid with seller text and watermarks, reducing its professional appearance."
ecommerce118k,3ef1baee39ca7b60f08b496dfae809d6.jpg,3,women sweaters and hoodies,6.5,10,1,9,6,plain,False,The large text overlay significantly detracts from the image's professional appearance.
ecommerce118k,fba63a7fc037a7504d39d63558c87b52.jpg,3,women sweaters and hoodies,8.5,8,10,9,7,plain,False,The background is a plain white or off-white wall with a doorway visible on the right side.
